instance_id;x;y
uniform_17;-0.14196;-0.71089
uniform_18;-0.29964;-0.81479
uniform_19;-0.37651;-0.67052
uniform_20;-0.1506;-0.87361
uniform_21;-0.08654;-0.75428
uniform_22;-0.24865;-0.62993
uniform_23;-0.44424;-0.75186
uniform_24;-0.33779;-0.80643
uniform_25;-0.27347;-0.77528
uniform_26;-0.33101;-0.86467
uniform_27;-0.09159;-0.84136
uniform_28;-0.27285;-0.72912
uniform_29;-0.40185;-0.73505
uniform_30;-0.13178;-0.76941
uniform_31;-0.01771;-0.629
uniform_32;-0.31378;-0.85517
uniform_33;-0.26899;-0.87364
uniform_34;-0.03656;-0.57908
uniform_35;-0.16902;-0.71964
uniform_36;-0.28015;-0.63583
uniform_37;-0.20719;-0.88062
uniform_38;0.02257;-0.79431
uniform_39;0.00018;-0.63484
uniform_40;-0.4668;-0.84358
uniform_41;-0.11409;-0.88977
uniform_42;-0.12228;-0.71734
uniform_43;-0.07978;-0.67299
uniform_44;-0.09173;-0.7359
uniform_45;-0.21499;-0.90792
uniform_46;-0.15551;-0.96322
uniform_47;-0.04828;-0.74467
uniform_48;-0.3632;-0.77321
uniform_49;-0.18875;-0.96341
ordered_0;0.15882;0.92799
rps_0;-0.53402;-1.52806
o2rps_0;-0.27152;-1.42977
o2rps_1;0.01524;-1.59647
o2rps_2;0.16885;-1.42076
o2rps_3;0.61825;-1.41367
o2rps_4;0.78915;-1.1071
o2rps_5;-1.41615;-0.46325
o2rps_6;-1.3012;-0.08568
o2rps_7;1.29135;-0.58086
o2rps_8;1.23999;-0.24799
o2rps_9;1.36162;-0.11139
o2rps_10;-0.81184;0.94577
o2rps_11;1.27942;0.33771
o2rps_12;1.07125;0.58937
o2rps_13;1.07921;0.68907
o2rps_14;0.84488;0.84968
o2rps_15;0.82186;0.90872
o2rps_16;0.59086;0.97964
o2rps_17;0.55497;0.99288
o2rps_18;0.36771;0.98882
o2rps_19;0.34507;0.98204
o2rps_20;0.21516;0.95539
o2rps_21;0.20559;0.95172
rps2o_0;-0.88621;-0.9271
rps2o_1;-1.14185;-0.58225
rps2o_2;0.69889;-0.69751
rps2o_3;-1.077;0.2282
rps2o_4;-0.85313;0.45818
rps2o_5;0.9147;0.15686
rps2o_6;-0.57277;0.73288
rps2o_7;-0.51513;0.80952
rps2o_8;-0.34264;0.84304
rps2o_9;0.57698;0.68642
rps2o_10;-0.17674;0.89387
rps2o_11;-0.14903;0.91916
rps2o_12;-0.05901;0.91903
rps2o_13;-0.03999;0.93417
rps2o_14;0.02425;0.93042
rps2o_15;0.03736;0.93923
rps2o_16;0.0885;0.93434
rps2o_17;0.09841;0.93964
rps2o_18;0.13522;0.93134
rps2o_19;0.13922;0.93286
rps2o_20;0.15332;0.92888
rps2o_21;0.15428;0.92949
