instance_id;x;y
nauty-8_172;0.08957;0.11598
nauty-8_173;0.0704;0.02221
nauty-8_174;0.07058;0.03127
nauty-8_175;0.04073;0.07556
nauty-8_176;0.08875;0.18259
nauty-8_177;0.10698;0.07106
nauty-8_178;0.10292;0.06908
nauty-8_179;-0.01975;0.09303
nauty-8_180;0.03986;0.07073
nauty-8_181;0.03915;0.13034
nauty-8_182;0.05758;0.01681
nauty-8_183;0.04398;0.12652
nauty-8_184;-0.00383;0.00533
nauty-8_185;0.048;0.06138
nauty-8_186;0.10624;-0.03401
nauty-8_187;0.0301;0.06315
nauty-8_188;0.09306;-0.02011
nauty-8_189;0.04697;-0.10947
nauty-8_190;0.04487;-0.0682
nauty-8_191;-0.00754;0.06176
nauty-8_192;-0.02496;0.03656
nauty-8_193;0.09125;0.11229
nauty-8_194;0.16408;0.10964
nauty-8_195;0.0529;0.0496
nauty-8_196;-0.01125;0.06761
nauty-8_197;-0.07167;-0.01886
nauty-8_198;-0.01805;0.08644
nauty-8_199;-0.14249;-0.02445
nauty-8_200;-0.00665;0.01042
nauty-8_201;0.12617;0.05844
nauty-8_202;-0.04235;-0.03842
nauty-8_203;0.04078;0.14412
nauty-8_204;0.05664;0.05884
nauty-8_205;0.04142;0.07562
nauty-8_206;0.15518;0.1091
nauty-8_207;0.11947;0.05722
nauty-8_208;0.01937;0.07614
nauty-8_209;-0.07689;0.03135
nauty-8_210;0.02693;0.14504
nauty-8_211;0.12621;0.03826
nauty-8_212;0.08828;0.12201
nauty-8_213;-0.0304;0.03893
nauty-8_214;0.11328;0.06507
nauty-8_215;0.06732;0.03535
nauty-8_216;0.0933;-0.00407
nauty-8_217;0.02446;-0.05739
nauty-8_218;-0.0294;0.08051
nauty-8_219;0.02835;-0.01986
nauty-8_220;0.08625;0.18599
nauty-8_221;-0.10462;0.08238
nauty-8_222;0.10771;0.06453
nauty-8_223;0.03976;0.0681
nauty-8_224;0.01478;0.04539
nauty-8_225;0.02545;0.08687
nauty-8_226;0.03058;-0.01026
nauty-8_227;-0.00174;0.00571
nauty-8_228;0.06887;-0.01125
nauty-8_229;0.04224;0.14011
nauty-8_230;0.00241;0.01193
nauty-8_231;0.11277;0.0682
nauty-8_232;-0.0304;0.09707
nauty-8_233;0.09433;0.10721
nauty-8_234;0.03924;-0.03222
nauty-8_235;0.08908;0.03715
nauty-8_236;0.09053;0.11405
nauty-8_237;0.01813;0.15861
nauty-8_238;-0.0204;0.1615
nauty-8_239;0.06911;-0.00908
nauty-8_240;0.06904;0.03341
nauty-8_241;-0.19221;-0.02061
nauty-8_242;0.04808;0.05679
nauty-8_243;0.05574;0.04451
nauty-8_244;0.09883;0.10597
nauty-8_245;0.12057;0.05709
nauty-8_246;-0.0648;0.04779
nauty-8_247;-0.0343;0.07718
nauty-8_248;0.03801;0.06602
nauty-8_249;0.09379;0.11536
nauty-8_250;-0.01065;0.09137
nauty-8_251;0.04754;0.12454
nauty-8_252;0.00775;-0.00188
nauty-8_253;0.19501;-0.01648
nauty-8_254;-0.06216;0.01733
nauty-8_255;0.0909;0.11169
nauty-8_256;0.12392;0.05222
nauty-8_257;0.06381;-0.01342
nauty-8_258;0.08487;-0.02289
nauty-8_259;0.05082;0.05984
nauty-8_260;-0.11245;-0.01652
nauty-8_261;0.04783;-0.10516
nauty-8_262;0.02339;0.14447
nauty-8_263;-0.01432;-0.07065
nauty-8_264;-0.11828;0.03715
nauty-8_265;0.0948;-0.03304
nauty-8_266;0.15581;0.02298
nauty-8_267;-0.01687;0.0983
