instance_id;x;y
rand_pow_1;2.10306;-7.36287
rand_pow_2;7.28118;1.69314
rand_pow_3;5.4064;-5.85673
rand_pow_4;2.04271;-4.45491
rand_pow_5;2.70362;-8.55164
rand_pow_6;3.9418;-8.36005
rand_pow_7;3.53159;-1.47463
rand_pow_8;4.00111;-8.11317
rand_pow_9;-2.93625;-6.52986
uniform_0;-9.02177;0.10805
uniform_1;-7.77711;-3.31522
uniform_2;-6.83942;-4.55576
uniform_3;-1.36;10.50084
uniform_4;3.13467;8.26638
uniform_5;-8.52001;-1.25337
uniform_6;1.87051;9.16996
uniform_7;-4.59775;-5.921
uniform_8;-9.627;1.14071
uniform_9;2.4172;8.43412
uniform_10;-6.1027;-4.37677
uniform_11;-0.03954;9.90571
uniform_12;2.24804;5.97464
uniform_13;-5.60311;-2.93223
uniform_14;0.33119;9.76154
uniform_15;2.72532;7.13803
uniform_16;0.78058;9.02503
uniform_17;-8.75043;5.81205
uniform_18;-9.30468;-0.53121
uniform_19;-9.15504;-1.12108
mov_paper_condorcet_tournament_0;-8.30649;-2.00358
mov_paper_condorcet_tournament_1;5.85785;-1.14109
mov_paper_condorcet_tournament_2;-1.28055;-5.93007
mov_paper_condorcet_tournament_3;3.41614;5.6631
mov_paper_condorcet_tournament_4;6.73268;-5.44464
mov_paper_condorcet_tournament_5;4.26993;5.44268
mov_paper_condorcet_tournament_6;-4.63823;-3.893
mov_paper_condorcet_tournament_7;-1.34049;-5.65795
mov_paper_condorcet_tournament_8;-3.05015;-4.48832
mov_paper_condorcet_tournament_9;-4.41099;-4.82369
mov_paper_condorcet_direct_0;6.63071;-2.29861
mov_paper_condorcet_direct_1;-3.39386;-5.33741
mov_paper_condorcet_direct_2;5.02316;5.71494
mov_paper_condorcet_direct_3;3.52799;-0.59237
mov_paper_condorcet_direct_4;-0.26916;-3.63099
mov_paper_condorcet_direct_5;3.93582;2.46771
mov_paper_condorcet_direct_6;4.29304;1.50646
mov_paper_condorcet_direct_7;-6.73163;-1.33494
mov_paper_condorcet_direct_8;3.60327;-2.06736
mov_paper_condorcet_direct_9;2.70979;3.67246
mov_paper_impartial_culture_0;4.39002;0.69369
mov_paper_impartial_culture_1;5.64695;-4.6886
mov_paper_impartial_culture_2;6.22133;-3.26503
mov_paper_impartial_culture_3;4.39815;-4.72892
mov_paper_impartial_culture_4;2.42541;-7.76518
mov_paper_impartial_culture_5;5.23757;-2.95434
mov_paper_impartial_culture_6;1.02716;-7.2216
mov_paper_impartial_culture_7;6.84512;-2.89576
mov_paper_impartial_culture_8;3.98497;-5.95291
mov_paper_impartial_culture_9;2.53285;-3.88448
mov_paper_mallows_0;4.81763;-3.89816
mov_paper_mallows_1;7.13635;-2.99514
mov_paper_mallows_2;5.89931;-4.59982
mov_paper_mallows_3;6.04307;-5.71699
mov_paper_mallows_4;0.94098;-5.36616
mov_paper_mallows_5;7.09899;-4.16624
mov_paper_mallows_6;5.42477;-5.33071
mov_paper_mallows_7;3.58789;-4.00065
mov_paper_mallows_8;4.01797;-3.73488
mov_paper_mallows_9;6.28736;-6.88252
mov_paper_urn_0;5.75365;-2.98522
mov_paper_urn_1;5.6513;-2.21538
mov_paper_urn_2;3.57222;-4.69096
mov_paper_urn_3;2.94726;-4.79493
mov_paper_urn_4;0.41552;-6.78193
mov_paper_urn_5;5.55676;-3.94242
mov_paper_urn_6;2.93542;-6.30137
mov_paper_urn_7;1.2221;-2.17395
mov_paper_urn_8;4.83633;-5.82617
mov_paper_urn_9;6.12055;-4.32016
ordered_0;5.78417;-7.4096
rps_0;0.80566;12.92384
o2rps_0;-12.54715;-2.77922
o2rps_1;-6.77313;-7.42346
o2rps_2;-5.54984;-9.30356
o2rps_3;-1.10623;-9.20088
o2rps_4;0.08668;-10.14401
o2rps_5;2.51744;-8.79734
o2rps_6;3.55333;-9.2686
o2rps_7;4.75208;-7.93529
o2rps_8;5.51095;-8.18816
rps2o_0;6.72723;10.69259
rps2o_1;8.82188;4.42052
rps2o_2;10.47198;2.46309
rps2o_3;9.02643;-1.42876
rps2o_4;9.62112;-3.19435
rps2o_5;7.37865;-5.27097
rps2o_6;7.15486;-6.04241
rps2o_7;5.60817;-6.77363
rps2o_8;6.0656;-7.45007
