instance_id;x;y
3D Uniform_8;-204.12739;-157.8208
3D Uniform_9;-182.98196;-74.83379
3D Uniform_10;-197.32791;-106.51909
3D Uniform_11;-241.85795;-110.51135
3D Uniform_12;-22.14256;-149.16025
3D Uniform_13;19.98588;-174.66314
3D Uniform_14;-102.08613;-119.51364
3D Uniform_15;-77.45307;-180.24663
3D Uniform_16;-25.16527;-119.76288
3D Uniform_17;-37.94387;-208.53767
3D Uniform_18;-95.26084;-159.1561
3D Uniform_19;-268.74325;-103.88225
5D Uniform_0;-190.31647;-234.96958
5D Uniform_1;-208.71143;-292.23278
5D Uniform_2;-297.32683;-202.55229
5D Uniform_3;-174.68329;-316.63201
5D Uniform_4;-77.60662;-359.71117
5D Uniform_5;-153.75636;-288.61042
5D Uniform_6;-108.73491;-297.03351
5D Uniform_7;-181.50242;-258.69425
5D Uniform_8;-126.64582;-265.3337
5D Uniform_9;-155.46064;-329.71305
5D Uniform_10;-40.342;-364.18192
5D Uniform_11;-23.17587;-281.32431
5D Uniform_12;-36.89266;-306.12404
5D Uniform_13;-160.65307;-353.92869
5D Uniform_14;-77.04531;-325.84017
5D Uniform_15;-6.57268;-324.68967
5D Uniform_16;-96.79017;-384.99554
5D Uniform_17;-249.96518;-215.52622
5D Uniform_18;-64.30378;-278.72619
5D Uniform_19;-220.38807;-230.0037
10D Uniform_0;-291.64727;-313.64937
10D Uniform_1;-214.16083;-415.35322
10D Uniform_2;-238.93635;-379.00012
10D Uniform_3;-316.23331;-174.69462
10D Uniform_4;-261.1277;-389.71482
10D Uniform_5;-398.09008;-233.09609
10D Uniform_6;-257.70298;-349.26352
10D Uniform_7;-316.56316;-279.22859
10D Uniform_8;-275.33519;-446.14541
10D Uniform_9;-325.19201;-310.72032
10D Uniform_10;-313.66659;-245.82936
10D Uniform_11;-152.41556;-419.95931
10D Uniform_12;-383.79586;-370.56924
10D Uniform_13;-368.24116;-213.06184
10D Uniform_14;-295.41707;-339.77963
10D Uniform_15;-349.12082;-340.65399
10D Uniform_16;-414.97043;-262.94819
10D Uniform_17;-343.73598;-183.4173
10D Uniform_18;-340.17899;-242.25134
10D Uniform_19;-323.64129;-374.39248
20D Uniform_0;-467.92974;-163.8924
20D Uniform_1;-414.9713;-382.30712
20D Uniform_2;-517.68105;-312.58768
20D Uniform_3;-441.98128;-186.0667
20D Uniform_4;-483.68705;-281.48445
20D Uniform_5;-475.28465;-364.34716
20D Uniform_6;-345.6666;-418.2596
20D Uniform_7;-512.31033;-242.95643
20D Uniform_8;-311.66126;-420.23241
20D Uniform_9;-497.40111;-209.73962
20D Uniform_10;-394.00678;-298.77511
20D Uniform_11;-438.62073;-339.86097
20D Uniform_12;-465.9367;-305.35411
20D Uniform_13;-480.33958;-328.36764
20D Uniform_14;-487.99284;-186.55532
20D Uniform_15;-419.64815;-154.48629
20D Uniform_16;-438.11302;-212.35432
20D Uniform_17;-425.59807;-315.08687
20D Uniform_18;-459.30192;-262.59856
20D Uniform_19;-559.36467;-251.45697
2D Sphere_0;-1164.11644;116.19828
2D Sphere_1;-1079.35829;210.21
2D Sphere_2;-1112.72383;134.40106
2D Sphere_3;-1234.44947;-5.31203
2D Sphere_4;-1235.29321;-47.68998
2D Sphere_5;-1214.2933;27.79748
2D Sphere_6;-980.10702;113.99
2D Sphere_7;-1034.02679;-74.18032
2D Sphere_8;-1175.77343;45.28541
2D Sphere_9;-1191.05539;25.1544
2D Sphere_10;-1025.58397;96.49721
2D Sphere_11;-1139.04673;152.03224
2D Sphere_12;-1186.17678;66.57792
2D Sphere_13;-1219.05413;13.24057
2D Sphere_14;-1051.52444;-157.51805
2D Sphere_15;-1241.24942;-69.15037
2D Sphere_16;-1218.90688;-93.60929
2D Sphere_17;-1181.44619;-157.30591
2D Sphere_18;-1182.52988;92.70897
2D Sphere_19;-1187.70918;-1.95664
3D Sphere_0;-994.93234;-27.5993
3D Sphere_1;-1015.5384;148.52958
3D Sphere_2;-1006.55847;71.43306
3D Sphere_3;-1084.15824;42.82858
3D Sphere_4;-939.92736;-44.11051
3D Sphere_5;-1098.65081;81.4787
3D Sphere_6;-1051.67297;95.3431
3D Sphere_7;-1055.75948;61.36578
3D Sphere_8;-993.92746;-64.47252
3D Sphere_9;-1039.04681;14.98833
3D Sphere_10;-1052.89216;29.84937
3D Sphere_11;-1044.985;-26.61678
3D Sphere_12;-1144.38958;45.65329
3D Sphere_13;-1110.34987;44.20758
3D Sphere_14;-996.18822;42.11313
3D Sphere_15;-1008.90107;-76.58333
3D Sphere_16;-1036.18821;-43.60661
3D Sphere_17;-1076.14253;99.60748
3D Sphere_18;-1124.08841;91.16732
3D Sphere_19;-956.20109;76.91005
5D Sphere_0;-986.06899;-12.889
5D Sphere_1;-1074.95856;75.91612
5D Sphere_2;-1004.00445;-43.09227
5D Sphere_3;-1018.48704;44.20099
5D Sphere_4;-1094.84482;58.46974
5D Sphere_5;-984.08499;12.7798
5D Sphere_6;-1073.77047;0.97683
5D Sphere_7;-998.43652;22.43829
5D Sphere_8;-1062.575;42.55045
5D Sphere_9;-1043.98191;-1.20864
5D Sphere_10;-950.891;15.23563
5D Sphere_11;-1121.60729;50.84233
5D Sphere_12;-1098.99357;24.08752
5D Sphere_13;-1009.78658;-3.01482
5D Sphere_14;-1083.34084;18.50195
5D Sphere_15;-1023.52315;13.01395
5D Sphere_16;-979.15335;-40.6679
5D Sphere_17;-1035.44806;53.29003
5D Sphere_18;-1125.25094;27.25031
5D Sphere_19;-1024.51878;-23.38302
GS Balanced_0;-1089.98508;367.15584
GS Balanced_1;-1041.44083;383.55916
GS Balanced_2;-965.98015;341.95007
GS Balanced_3;-1069.9177;424.90045
GS Balanced_4;-884.14728;336.31461
GS Balanced_5;-986.20205;394.04575
GS Balanced_6;-988.66098;360.14937
GS Balanced_7;-959.52922;423.57769
GS Balanced_8;-912.06451;338.78092
GS Balanced_9;-1069.51027;397.52573
GS Balanced_10;-948.04005;401.31311
GS Balanced_11;-1030.52877;407.05462
GS Balanced_12;-1062.82687;342.00426
GS Balanced_13;-989.47667;431.1135
GS Balanced_14;-895.6675;389.67524
GS Balanced_15;-1102.69677;397.80236
GS Balanced_16;-947.93433;368.55815
GS Balanced_17;-870.84818;364.44538
GS Balanced_18;-1042.166;433.0803
GS Balanced_19;-1024.66559;345.93941
GS Caterpillar_0;-410.1844;1231.62836
GS Caterpillar_1;-388.31891;1255.25371
GS Caterpillar_2;-411.18146;1279.61702
GS Caterpillar_3;-322.24902;1250.90233
GS Caterpillar_4;-352.41137;1262.06855
GS Caterpillar_5;-394.35166;1296.95548
GS Caterpillar_6;-393.88036;1203.39408
GS Caterpillar_7;-323.05045;1212.05853
GS Caterpillar_8;-428.54603;1252.48415
GS Caterpillar_9;-368.43767;1196.53294
GS Caterpillar_10;-370.14191;1317.63693
GS Caterpillar_11;-341.73745;1306.01937
GS Caterpillar_12;-341.53812;1193.39259
GS Caterpillar_13;-369.41696;1284.74305
GS Caterpillar_14;-349.52897;1228.55405
GS Caterpillar_15;-379.8058;1228.94023
GS Caterpillar_16;-295.40238;1253.13095
GS Caterpillar_17;-303.1819;1223.89449
GS Caterpillar_18;-321.36429;1294.36394
GS Caterpillar_19;-308.66556;1278.7349
Urn_0;1164.05347;486.22651
Urn_1;805.10896;276.37938
Urn_2;241.78545;192.09895
Urn_3;203.48568;354.33955
Urn_4;806.67177;692.33771
Urn_5;961.30946;191.68355
Urn_6;-490.7006;21.20535
Urn_7;320.17644;184.91773
Urn_8;752.03929;337.79182
Urn_9;-418.65894;272.91531
Urn_10;765.06186;485.98913
Urn_11;2110.66986;-23.07801
Urn_12;1016.5742;787.04303
Urn_13;1706.5539;174.63983
Urn_14;1395.18464;439.12957
Urn_15;1616.16794;271.26155
Urn_16;-643.03651;14.96654
Urn_17;-285.38174;212.61024
Urn_18;2186.64871;-88.99815
Urn_19;949.027;465.91753
Urn_20;-590.82069;67.09334
Urn_21;899.17306;225.93475
Urn_22;478.79372;400.68541
Urn_23;1293.00283;170.03555
Urn_24;1588.93507;174.81284
Urn_25;320.87583;327.72564
Urn_26;-528.65394;115.80087
Urn_27;94.0112;269.54302
Urn_28;2153.4483;-78.25631
Urn_29;1102.57727;521.76595
Urn_30;1779.62148;200.13081
Urn_31;978.52956;52.0208
Urn_32;1042.00733;148.36619
Urn_33;513.77818;241.77493
Urn_34;583.00297;479.41076
Urn_35;914.89352;337.81948
Urn_36;594.72542;443.12179
Urn_37;830.81541;121.47246
Urn_38;315.77294;-156.75252
Urn_39;2187.65078;-107.54941
Urn_40;588.20277;210.64476
Urn_41;1811.68605;119.14128
Urn_42;204.86311;-188.91549
Urn_43;-478.61386;160.13423
Urn_44;-411.89593;137.47208
Urn_45;55.8258;157.57626
Urn_46;-770.40001;4.99075
Urn_47;264.69183;372.50039
Urn_48;259.23025;261.7399
Urn_49;445.17593;93.36724
Urn_50;-776.68854;-50.31847
Urn_51;-432.25811;177.75892
Urn_52;511.54051;569.36835
Urn_53;333.5451;72.18026
Urn_54;1853.34938;236.79238
Urn_55;1688.18869;104.96246
Urn_56;30.38571;221.09802
Urn_57;2172.79289;-42.96836
Urn_58;-695.23069;75.85452
Urn_59;1990.19539;67.09198
Urn_60;-141.52998;242.08755
Urn_61;-700.24206;48.50206
Urn_62;1118.61223;608.59706
Urn_63;609.08261;173.70101
Urn_64;145.3886;174.2647
Urn_65;442.46462;59.34071
Urn_66;761.86941;633.67285
Urn_67;-474.24588;112.61741
Urn_68;1878.96126;168.64072
Urn_69;932.7696;643.52379
Urn_70;1946.65982;141.66342
Urn_71;1363.03608;302.01947
Urn_72;1110.33038;416.70048
Urn_73;-312.26442;364.22364
Urn_74;1024.96232;9.42699
Urn_75;-570.96174;136.12177
Urn_76;1228.58563;373.96867
Urn_77;-523.08953;214.64643
Urn_78;1436.19806;206.37729
Urn_79;1118.42475;232.61067
Norm-Mallows_0;-437.97049;-450.76806
Norm-Mallows_1;-540.34072;-382.10004
Norm-Mallows_2;-472.2663;-437.05085
Norm-Mallows_3;-1101.03057;-112.58765
Norm-Mallows_4;992.81683;-569.94621
Norm-Mallows_5;-322.24953;-488.81155
Norm-Mallows_6;1920.75212;-517.37005
Norm-Mallows_7;2141.85596;-198.08657
Norm-Mallows_8;-1077.7307;-99.89038
Norm-Mallows_9;1323.23644;-510.34775
Norm-Mallows_10;905.22667;-635.25419
Norm-Mallows_11;119.39052;-593.77159
Norm-Mallows_12;1115.04613;-621.10922
Norm-Mallows_13;-1127.48577;-108.11536
Norm-Mallows_14;441.58821;-621.24662
Norm-Mallows_15;2013.83609;-384.20865
Norm-Mallows_16;634.2122;-660.69265
Norm-Mallows_17;535.91966;-647.10074
Norm-Mallows_18;1458.23451;-578.78482
Norm-Mallows_19;-901.69111;-154.36493
Norm-Mallows_20;370.77854;-599.86691
Norm-Mallows_21;2075.29655;-282.08355
Norm-Mallows_22;-692.45068;-268.5984
Norm-Mallows_23;246.58107;-568.73528
Norm-Mallows_24;-1080.61346;-124.89051
Norm-Mallows_25;1266.95984;-529.08537
Norm-Mallows_26;1004.97363;-607.10994
Norm-Mallows_27;1768.7604;-570.87785
Norm-Mallows_28;1018.89941;-659.07618
Norm-Mallows_29;1970.02041;-440.56584
Norm-Mallows_30;397.68654;-670.38589
Norm-Mallows_31;-162.21837;-533.63212
Norm-Mallows_32;1675.84647;-567.32747
Norm-Mallows_33;1372.25671;-520.31182
Norm-Mallows_34;-682.97847;-221.04785
Norm-Mallows_35;1354.54712;-573.43663
Norm-Mallows_36;590.65592;-634.89056
Norm-Mallows_37;1924.42539;-493.67939
Norm-Mallows_38;-444.20053;-477.09071
Norm-Mallows_39;-329.38371;-516.99879
Norm-Mallows_40;-384.94568;-497.46188
Norm-Mallows_41;183.92774;-567.11356
Norm-Mallows_42;1500.67382;-560.99576
Norm-Mallows_43;-46.85962;-560.60171
Norm-Mallows_44;1873.21868;-530.24056
Norm-Mallows_45;570.08503;-691.09324
Norm-Mallows_46;-925.58682;-181.82638
Norm-Mallows_47;485.80437;-684.96503
Norm-Mallows_48;-503.52941;-403.98307
Norm-Mallows_49;-1052.96151;-102.92335
Norm-Mallows_50;1050.46786;-623.19447
Norm-Mallows_51;325.79741;-613.40773
Norm-Mallows_52;-1112.2035;-48.64959
Norm-Mallows_53;315.06372;-666.0786
Norm-Mallows_54;432.48546;-698.13145
Norm-Mallows_55;2118.89048;-229.83289
Norm-Mallows_56;-382.24395;-466.56362
Norm-Mallows_57;-591.15307;-346.8044
Norm-Mallows_58;-786.5557;-180.404
Norm-Mallows_59;1138.22184;-550.51679
Norm-Mallows_60;1192.3819;-588.89362
Norm-Mallows_61;1846.42857;-555.16842
Norm-Mallows_62;551.55616;-724.98321
Norm-Mallows_63;1886.4294;-547.32356
Norm-Mallows_64;1993.1026;-371.89363
Norm-Mallows_65;-183.13523;-561.87983
Norm-Mallows_66;-514.89638;-427.59313
Norm-Mallows_67;1071.37519;-563.14099
Norm-Mallows_68;-820.74258;-212.31871
Norm-Mallows_69;655.80939;-706.05672
Norm-Mallows_70;-410.60434;-433.8649
Norm-Mallows_71;1621.03264;-554.58192
Norm-Mallows_72;213.42368;-629.40077
Norm-Mallows_73;-245.12776;-529.9195
Norm-Mallows_74;1467.57344;-516.90134
Norm-Mallows_75;1309.15373;-573.55775
Norm-Mallows_76;960.65095;-648.9377
Norm-Mallows_77;-645.46284;-293.59285
Norm-Mallows_78;-92.51869;-539.29672
Norm-Mallows_79;-124.95171;-567.45857
ANID_0;2139.16756;19.07971
ANID_1;2063.51105;127.95641
ANID_2;1969.84323;246.76737
ANID_3;1850.72853;351.71293
ANID_4;1730.76746;436.21216
