instance_id;x;y
5-Cube_4;-201.13655;-112.63583
5-Cube_5;-66.19861;-98.08158
5-Cube_6;-312.24762;-126.11004
5-Cube_7;35.18262;-12.10171
10-Cube_0;87.82394;-205.04601
10-Cube_1;-171.11727;-196.30482
10-Cube_2;-320.70523;-238.51023
10-Cube_3;-244.54307;-165.43708
10-Cube_4;-154.59798;-261.09241
10-Cube_5;-11.28977;-265.34168
10-Cube_6;89.70177;-268.84197
10-Cube_7;-270.6841;-270.56697
Circle_0;-402.33131;341.18407
Circle_1;-261.37739;470.98317
Circle_2;-220.70994;355.88876
Circle_3;-192.41373;334.1638
Circle_4;-387.01077;411.82953
Circle_5;-447.60677;386.94688
Circle_6;-282.31102;351.73938
Circle_7;-434.6058;331.48972
Circle_8;-474.10694;336.39191
Circle_9;-327.57314;336.28212
Circle_10;-185.93227;370.2109
Circle_11;-261.23164;537.42296
Circle_12;-339.31887;394.78885
Circle_13;-367.73771;358.75788
Circle_14;-484.07748;374.4615
Circle_15;-279.56686;410.1295
Sphere_0;-466.37692;198.73511
Sphere_1;-523.19658;81.90685
Sphere_2;-515.18633;201.94785
Sphere_3;-535.76619;186.3504
Sphere_4;-471.11837;149.3177
Sphere_5;-527.06706;165.60628
Sphere_6;-310.4703;48.57452
Sphere_7;-385.09608;-21.29954
Sphere_8;-481.85113;107.52811
Sphere_9;-434.23176;115.0385
Sphere_10;-434.45128;49.48509
Sphere_11;-353.80804;0.12962
Sphere_12;-511.83611;119.44026
Sphere_13;-461.1059;47.01035
Sphere_14;-400.36733;101.61041
Sphere_15;-265.56049;209.78834
Urn_0;438.40794;353.4563
Urn_1;598.28992;28.1482
Urn_2;614.96125;19.04325
Urn_3;-184.51662;-325.02829
Urn_4;-158.18608;-466.04619
Urn_5;770.783;81.80138
Urn_6;590.45466;178.29173
Urn_7;-305.69137;-266.26817
Urn_8;519.40505;290.95592
Urn_9;113.62405;441.26513
Urn_10;580.64882;132.62121
Urn_11;667.18837;200.57527
Urn_12;548.85745;225.58137
Urn_13;-551.22732;228.65931
Urn_14;441.54618;292.2227
Urn_15;336.65964;458.64272
Urn_16;833.28152;-126.42346
Urn_17;746.03484;36.03476
Urn_18;-204.29036;75.05275
Urn_19;-61.93937;359.23335
Urn_20;701.17707;-23.55822
Urn_21;780.5759;-29.74865
Urn_22;342.71171;355.02284
Urn_23;851.10183;-145.97948
Urn_24;628.97466;242.63429
Urn_25;-98.96357;-322.78287
Urn_26;-295.37085;-348.70022
Urn_27;-186.1055;-484.79803
Urn_28;640.7107;150.00541
Urn_29;-97.21855;-419.98057
Urn_30;507.67234;406.98243
Urn_31;159.52151;-231.99222
Urn_32;695.28272;29.82438
Urn_33;548.09716;148.24918
Urn_34;319.31664;380.26411
Urn_35;356.57464;327.34404
Urn_36;-78.54106;488.05732
Urn_37;262.8674;-167.264
Urn_38;436.61495;434.18712
Urn_39;848.44468;-189.63862
Urn_40;83.23955;597.07565
Urn_41;230.10212;360.40087
Urn_42;-259.34993;-504.00907
Urn_43;746.97785;-299.22057
Urn_44;261.50518;412.05468
Urn_45;166.06483;530.23529
Urn_46;191.80106;479.39833
Urn_47;44.03096;-310.35422
Mallows_0;-135.11079;-431.79883
Mallows_1;206.33742;-294.35331
Mallows_2;734.60915;-199.62565
Mallows_3;247.78337;-449.58774
Mallows_4;155.08531;-458.93962
Mallows_5;785.87485;-228.10206
Mallows_6;706.45846;-187.08425
Mallows_7;214.80517;-408.36605
Mallows_8;-305.53151;-425.24786
Mallows_9;-218.30924;-429.91065
Mallows_10;263.66497;-394.56909
Mallows_11;591.49133;-186.49849
Mallows_12;-242.09427;-413.71784
Mallows_13;219.68601;-362.63613
Mallows_14;537.72082;-202.77453
Mallows_15;108.38909;-438.43573
Mallows_16;-248.95753;-537.03261
Mallows_17;749.174;-246.30923
Mallows_18;399.08719;-260.74019
Mallows_19;517.15769;-345.84476
Mallows_20;-111.36773;-456.7432
Mallows_21;602.10675;-304.99009
Mallows_22;221.79911;-338.05666
Mallows_23;117.32104;-415.48894
Mallows_24;469.26256;-243.38327
Mallows_25;758.24311;-210.39426
Mallows_26;-199.47631;-452.72553
Mallows_27;647.58513;-201.35669
Mallows_28;702.13809;-271.52203
Mallows_29;-384.44854;-295.2472
Mallows_30;-304.34086;-474.6491
Mallows_31;301.80929;-291.24744
Mallows_32;791.62369;-208.61329
Mallows_33;-345.42349;-463.01548
Mallows_34;176.85062;-346.97613
Mallows_35;-225.59392;-384.03349
Mallows_36;-50.86942;-442.56418
Mallows_37;713.81852;-236.06545
Mallows_38;146.15958;-381.44074
Mallows_39;71.53591;-468.9839
Mallows_40;665.28988;-235.09028
Mallows_41;-89.76345;-474.42115
Mallows_42;812.16185;-199.60011
Mallows_43;-120.00376;-495.92442
Mallows_44;-189.05738;-519.42336
Mallows_45;662.32048;-283.36019
Mallows_46;199.3716;-438.83229
Mallows_47;788.76207;-181.95566
UN_0;-641.76707;-189.63862
UN_1;-646.03996;-235.26781
UN_2;-641.12986;-286.48166
UN_3;-625.25454;-327.06767
ID;848.44468;-189.63862
AN;-112.13947;740.96417
IDAN_0;845.69373;-81.40249
IDAN_1;820.79414;28.41361
IDAN_2;758.91627;148.82421
IDAN_3;689.3912;264.32256
IDAN_4;592.54574;376.71987
IDAN_5;487.41335;476.74839
IDAN_6;373.13877;558.68775
IDAN_7;261.98489;619.74229
IDAN_8;155.39273;664.00025
IDAN_9;59.06436;692.26635
IDAN_10;-35.1287;718.96763
Mallows-Urn 0.2 0.5_0;173.81303;-196.08024
Mallows-Urn 0.2 0.5_1;30.65121;-159.1746
Mallows-Urn 0.2 0.5_2;-108.57586;343.11656
Mallows-Urn 0.2 0.5_3;164.41347;18.38394
Mallows-Urn 0.2 0.5_4;73.84567;-15.87497
Mallows-Urn 0.2 0.5_5;123.06612;-136.14608
Mallows-Urn 0.2 0.5_6;28.4314;-233.19468
Mallows-Urn 0.2 0.5_7;-20.63307;95.80877
Mallows-Urn 0.1 0.5_0;166.31886;-65.77539
Mallows-Urn 0.1 0.5_1;104.98561;178.18081
Mallows-Urn 0.1 0.5_2;262.0083;35.09788
Mallows-Urn 0.1 0.5_3;257.59699;-115.11272
