instance_id;x;y
nba_2005-06_regular_season_0_1_2_3;-0.03395;-0.14077
nba_2006-07_regular_season_0;0.07887;-0.09727
nba_2006-07_regular_season_0_1;-0.10062;-0.23623
nba_2006-07_regular_season_0_1_2;-0.0101;-0.036
nba_2006-07_regular_season_0_1_2_3;0.03192;-0.08975
nba_2007-08_regular_season_0;0.16335;-0.29687
nba_2007-08_regular_season_0_1;-0.00273;-0.19151
nba_2007-08_regular_season_0_1_2;0.19807;-0.01267
nba_2007-08_regular_season_0_1_2_3;0.21894;-0.17505
nba_2008-09_regular_season_0;-0.003;-0.28901
nba_2008-09_regular_season_0_1;0.16025;0.02763
nba_2008-09_regular_season_0_1_2;0.1732;-0.16098
nba_2008-09_regular_season_0_1_2_3;0.032;0.02029
nba_2009-10_regular_season_0;0.04427;-0.22718
nba_2009-10_regular_season_0_1;0.10275;-0.28968
nba_2009-10_regular_season_0_1_2;0.08577;-0.14518
nba_2009-10_regular_season_0_1_2_3;0.13634;-0.01455
nba_2010-11_regular_season_0;0.25352;-0.02603
nba_2010-11_regular_season_0_1;-0.07144;-0.18817
nba_2010-11_regular_season_0_1_2;0.10273;0.06713
nba_2010-11_regular_season_0_1_2_3;0.06;-0.02527
nba_2011-12_regular_season_0;-0.07299;-0.01398
nba_2011-12_regular_season_0_1;-0.02039;-0.17163
nba_2011-12_regular_season_0_1_2;-0.01648;-0.08663
nba_2011-12_regular_season_0_1_2_3;-0.01163;-0.01275
nba_2012-13_regular_season_0;-0.12967;-0.13144
nba_2012-13_regular_season_0_1;0.00643;-0.22479
nba_2012-13_regular_season_0_1_2;0.00176;-0.14403
nba_2012-13_regular_season_0_1_2_3;0.0504;-0.14093
nba_2013-14_regular_season_0;0.06845;0.12443
nba_2013-14_regular_season_0_1;0.12509;-0.05258
nba_2013-14_regular_season_0_1_2;-0.00547;-0.09395
nba_2013-14_regular_season_0_1_2_3;0.20063;-0.18524
nba_2014-15_regular_season_0;0.18133;0.00258
nba_2014-15_regular_season_0_1;0.09436;-0.2096
nba_2014-15_regular_season_0_1_2;0.27036;0.03058
nba_2014-15_regular_season_0_1_2_3;0.14477;0.12865
nba_2015-16_regular_season_0;0.03209;-0.33049
nba_2015-16_regular_season_0_1;0.1317;-0.2626
nba_2015-16_regular_season_0_1_2;-0.02415;-0.17802
nba_2015-16_regular_season_0_1_2_3;0.10116;-0.19256
nba_2016-17_regular_season_0;-0.06283;0.00419
nba_2016-17_regular_season_0_1;-0.13958;-0.08943
nba_2016-17_regular_season_0_1_2;0.02772;-0.208
nba_2016-17_regular_season_0_1_2_3;0.01887;-0.11049
nba_2017-18_regular_season_0;0.11784;-0.08395
nba_2017-18_regular_season_0_1;0.15349;-0.12869
nba_2017-18_regular_season_0_1_2;0.17108;0.10171
nba_2017-18_regular_season_0_1_2_3;0.09501;0.03254
nba_2018-19_regular_season_0;0.14921;-0.02433
nba_2018-19_regular_season_0_1;0.17476;-0.05387
nba_2018-19_regular_season_0_1_2;0.11309;0.01229
nba_2018-19_regular_season_0_1_2_3;0.12951;-0.065
nba_2019-20_regular_season_0;0.05121;-0.14993
nba_2019-20_regular_season_0_1;0.09087;-0.25459
nba_2019-20_regular_season_0_1_2;0.0064;-0.212
nba_2019-20_regular_season_0_1_2_3;0.25441;-0.05253
Sezon 2022_23wyniki_0;-0.07684;-0.08572
Sezon 2022_23wyniki_0_1;0.10118;-0.06431
Sezon 2022_23wyniki_0_1_2;0.02907;-0.07798
Sezon 2022_23wyniki_0_1_2_3;0.02489;-0.05441
Sezon 2022_23Wyniki N_0;-0.16542;0.19733
Sezon 2022_23Wyniki N_0_1;-0.0833;0.11146
Sezon 2022_23Wyniki N_0_1_2;-0.09149;0.17318
Sezon 2022_23Wyniki N_0_1_2_3;-0.12585;0.17991
Sezon 2022_23Wyniki S_0;-0.20193;0.07252
Sezon 2022_23Wyniki S_0_1;-0.23533;0.04281
Sezon 2022_23Wyniki S_0_1_2;-0.1099;0.15027
Sezon 2022_23Wyniki S_0_1_2_3;-0.03245;0.06705
Sezon 2021_22wyniki_0;-0.02141;-0.04976
Sezon 2021_22wyniki_0_1;-0.19381;-0.00944
Sezon 2021_22wyniki_0_1_2;-0.04726;-0.1577
Sezon 2021_22wyniki_0_1_2_3;-0.12149;0.13279
Sezon 2021_22Wyniki N_0;-0.05014;-0.07498
Sezon 2021_22Wyniki N_0_1;-0.15525;0.08794
Sezon 2021_22Wyniki N_0_1_2;-0.19092;-0.05588
Sezon 2021_22Wyniki N_0_1_2_3;-0.12579;0.10526
Sezon 2021_22Wyniki S_0;-0.1285;0.09361
Sezon 2021_22Wyniki S_0_1;-0.05068;-0.03336
Sezon 2021_22Wyniki S_0_1_2;0.03367;0.0646
Sezon 2021_22Wyniki S_0_1_2_3;0.01679;0.05989
Sezon 2020_21wyniki_0;-0.17249;0.00367
Sezon 2020_21wyniki_0_1;-0.20976;0.09081
Sezon 2020_21wyniki_0_1_2;-0.25024;0.08228
Sezon 2020_21wyniki_0_1_2_3;-0.18281;0.14092
Sezon 2020_21Wyniki N_0;-0.24909;0.17105
Sezon 2020_21Wyniki N_0_1;-0.21532;0.19923
Sezon 2020_21Wyniki N_0_1_2;-0.16545;0.00519
Sezon 2020_21Wyniki N_0_1_2_3;-0.20993;0.14618
Sezon 2020_21Wyniki S_0;-0.00097;0.14281
Sezon 2020_21Wyniki S_0_1;-0.15073;0.12892
Sezon 2020_21Wyniki S_0_1_2;-0.15773;0.02413
Sezon 2020_21Wyniki S_0_1_2_3;0.00638;0.1261
Sezon 2019_20wyniki_0;-0.15076;0.2189
Sezon 2019_20wyniki_0_1;-0.1522;0.06857
Sezon 2019_20wyniki_0_1_2;-0.27769;0.10684
Sezon 2019_20wyniki_0_1_2_3;-0.23105;0.10423
Sezon 2019_20Wyniki - N_0;0.0676;0.19556
Sezon 2019_20Wyniki - N_0_1;0.11001;0.16886
Sezon 2019_20Wyniki - N_0_1_2;-0.19314;0.11841
Sezon 2019_20Wyniki - N_0_1_2_3;0.05804;0.2546
Sezon 2019_20Wyniki - S_0;-0.24415;0.06102
Sezon 2019_20Wyniki - S_0_1;-0.25984;0.01918
Sezon 2019_20Wyniki - S_0_1_2;-0.24427;0.21367
Sezon 2019_20Wyniki - S_0_1_2_3;-0.17549;0.06789
Sezon 2018_19wyniki_0;-0.22913;0.201
Sezon 2018_19wyniki_0_1;-0.10334;0.10704
Sezon 2018_19wyniki_0_1_2;-0.2364;0.16605
Sezon 2018_19wyniki_0_1_2_3;-0.2174;0.054
Sezon 2018_19Wyniki - N_0;-0.06697;0.20582
Sezon 2018_19Wyniki - N_0_1;-0.20929;0.1307
Sezon 2018_19Wyniki - N_0_1_2;-0.13218;0.11581
Sezon 2018_19Wyniki - N_0_1_2_3;-0.08604;0.03084
Sezon 2018_19Wyniki - S_0;0.03612;0.15862
Sezon 2018_19Wyniki - S_0_1;-0.11379;0.15357
Sezon 2018_19Wyniki - S_0_1_2;-0.09965;0.2059
Sezon 2018_19Wyniki - S_0_1_2_3;-0.06656;0.04264
Sezon 2017_18Wyniki - N_0;-0.10241;0.20212
Sezon 2017_18Wyniki - N_0_1;-0.13658;0.13425
Sezon 2017_18Wyniki - N_0_1_2;-0.03587;0.13503
Sezon 2017_18Wyniki - N_0_1_2_3;-0.04159;0.08248
Sezon 2017_18Wyniki - S_0;0.02697;0.03353
Sezon 2017_18Wyniki - S_0_1;-0.02638;0.10827
Sezon 2017_18Wyniki - S_0_1_2;-0.03078;0.24627
Sezon 2017_18Wyniki - S_0_1_2_3;-0.01963;0.0451
condorcet_noise_1_0;0.25797;-0.14652
condorcet_noise_1_1;0.23438;-0.02386
condorcet_noise_1_2;0.2246;-0.20661
condorcet_noise_1_3;0.18116;-0.11928
condorcet_noise_1_4;0.29855;-0.17742
condorcet_noise_7_0;0.05863;-0.08343
condorcet_noise_7_1;-0.04063;-0.09389
condorcet_noise_7_2;0.17299;-0.1668
condorcet_noise_7_3;-0.03623;0.07687
condorcet_noise_7_4;0.15622;-0.14908
condorcet_noise_5_0;-0.04173;-0.05751
condorcet_noise_5_1;-0.24099;0.03155
condorcet_noise_5_2;-0.00299;-0.04442
condorcet_noise_5_3;-0.02622;0.02189
condorcet_noise_5_4;0.05299;-0.09523
condorcet_noise_3_0;-0.2184;0.22125
condorcet_noise_3_1;-0.09038;-0.08824
condorcet_noise_3_2;-0.10253;-0.00668
condorcet_noise_3_3;-0.07135;0.20184
condorcet_noise_3_4;0.0329;0.21833
exp_0;0.2725;-0.30805
exp_1;0.34175;-0.1698
exp_2;0.3123;-0.22477
exp_3;0.3326;-0.22501
exp_4;0.32623;-0.22565
exp_5;0.28467;-0.28846
exp_6;0.26357;-0.21247
exp_7;0.3168;-0.22072
exp_8;0.23736;-0.28851
exp_9;0.29054;-0.13296
pow2_0;0.23101;-0.24649
pow2_1;0.28172;-0.29114
pow2_2;0.11746;-0.24746
pow2_3;0.23166;-0.26877
pow2_4;0.29477;-0.27541
pow2_5;0.31365;-0.22402
pow2_6;0.24788;-0.28856
pow2_7;0.28249;-0.18311
pow2_8;0.2718;-0.31099
pow2_9;0.2222;-0.29929
lin_0;0.27045;-0.07982
lin_1;0.07695;-0.12757
lin_2;0.2791;-0.06288
lin_3;0.0819;-0.21103
lin_4;0.16249;-0.07837
lin_5;0.25059;0.10475
lin_6;0.28711;0.02501
lin_7;0.28185;-0.08153
lin_8;0.26113;0.05567
lin_9;0.15605;0.03993
log_0;0.2731;-0.0046
log_1;0.02556;0.20715
log_2;0.10156;0.14404
log_3;0.12669;0.06154
log_4;0.08476;0.15787
log_5;0.1607;0.0671
log_6;0.09649;0.22516
log_7;0.30705;0.04275
log_8;-0.13479;-0.06492
log_9;0.09865;0.15541
sqrt_0;-0.07076;-0.00521
sqrt_1;0.07133;0.11013
sqrt_2;-0.1027;0.06563
sqrt_3;-0.10244;-0.01616
sqrt_4;-0.09824;-0.06499
sqrt_5;0.00631;0.02006
sqrt_6;0.08482;0.07717
sqrt_7;-0.07796;0.1467
sqrt_8;-0.15163;-0.003
sqrt_9;-0.01238;0.18844
rand_pow_0;0.11353;-0.33009
rand_pow_1;0.17602;-0.30248
rand_pow_2;0.20075;-0.06714
rand_pow_3;0.30694;-0.15288
rand_pow_4;0.13401;-0.16284
rand_pow_5;0.24328;-0.30941
rand_pow_6;0.34249;-0.21416
rand_pow_7;0.16209;-0.00838
rand_pow_8;0.29317;-0.24926
rand_pow_9;0.1689;-0.11686
uniform_0;-0.04857;0.10984
uniform_1;-0.19417;0.0281
uniform_2;-0.0778;0.25709
uniform_3;0.06309;0.04053
uniform_4;-0.19509;-0.07688
uniform_5;-0.19028;0.06545
uniform_6;-0.07488;0.03506
uniform_7;-0.00228;0.03801
uniform_8;-0.1479;0.15899
uniform_9;-0.08243;0.1218
uniform_10;-0.02629;0.15547
uniform_11;-0.04062;0.12818
uniform_12;-0.11145;0.09133
uniform_13;-0.06964;0.13332
uniform_14;0.08579;0.1463
uniform_15;0.08414;0.12343
uniform_16;-0.12828;0.01552
uniform_17;-0.13427;0.16093
uniform_18;-0.06193;0.14215
uniform_19;-0.13002;0.05174
ordered_0;0.31731;-0.22072
rps_0;-0.31445;0.29818
o2rps_0;-0.51504;0.12455
o2rps_1;-0.36795;-0.13532
o2rps_2;-0.38771;-0.30261
o2rps_3;-0.15079;-0.37757
o2rps_4;-0.09896;-0.4702
o2rps_5;0.13195;-0.41435
o2rps_6;0.18696;-0.42036
o2rps_7;0.29604;-0.28886
o2rps_8;0.28854;-0.28841
rps2o_0;-0.01022;0.49416
rps2o_1;0.20615;0.30546
rps2o_2;0.34891;0.27029
rps2o_3;0.3796;0.05144
rps2o_4;0.40769;0.00705
rps2o_5;0.36119;-0.12617
rps2o_6;0.36574;-0.14117
rps2o_7;0.3305;-0.19798
rps2o_8;0.3302;-0.2037
