instance_id;x;y
nba_2011-12_regular_season_0_1_2;-6.00497;-1.36392
nba_2011-12_regular_season_0_1_2_3;1.28715;-5.42618
nba_2012-13_regular_season_0;-7.53214;0.38526
nba_2012-13_regular_season_0_1;-6.35752;-3.03165
nba_2012-13_regular_season_0_1_2;-4.44441;-1.93533
nba_2012-13_regular_season_0_1_2_3;-4.64484;-2.88416
nba_2013-14_regular_season_0;-6.74513;-3.45275
nba_2013-14_regular_season_0_1;-1.08395;-4.19335
nba_2013-14_regular_season_0_1_2;-1.71522;-7.12353
nba_2013-14_regular_season_0_1_2_3;-4.2426;-4.18166
nba_2014-15_regular_season_0;-4.30336;1.20737
nba_2014-15_regular_season_0_1;-0.62364;-8.90881
nba_2014-15_regular_season_0_1_2;-4.54523;-4.94345
nba_2014-15_regular_season_0_1_2_3;3.66171;-6.60547
nba_2015-16_regular_season_0;-7.31733;-6.35476
nba_2015-16_regular_season_0_1;0.08841;-5.90432
nba_2015-16_regular_season_0_1_2;-7.69611;-1.03148
nba_2015-16_regular_season_0_1_2_3;-4.81394;-3.66657
nba_2016-17_regular_season_0;-5.45336;3.34086
nba_2016-17_regular_season_0_1;4.40395;-2.48392
nba_2016-17_regular_season_0_1_2;-3.48759;-2.85872
nba_2016-17_regular_season_0_1_2_3;-2.41466;-2.34906
nba_2017-18_regular_season_0;4.59633;-5.36921
nba_2017-18_regular_season_0_1;8.12797;4.80321
nba_2017-18_regular_season_0_1_2;-3.09602;2.9358
nba_2017-18_regular_season_0_1_2_3;-4.24938;-1.03501
nba_2018-19_regular_season_0;1.77775;-6.04033
nba_2018-19_regular_season_0_1;-0.59072;-6.46446
nba_2018-19_regular_season_0_1_2;2.34913;-6.99955
nba_2018-19_regular_season_0_1_2_3;-4.66709;-4.12788
nba_2019-20_regular_season_0;-2.02374;-4.85515
nba_2019-20_regular_season_0_1;-3.44737;-4.00464
nba_2019-20_regular_season_0_1_2;-2.88283;-6.40762
nba_2019-20_regular_season_0_1_2_3;2.0201;-5.08709
Sezon 2022_23wyniki_0;1.93304;-2.67269
Sezon 2022_23wyniki_0_1;4.67448;-3.86289
Sezon 2022_23wyniki_0_1_2;2.43191;-1.84677
Sezon 2022_23wyniki_0_1_2_3;3.9408;-1.7897
Sezon 2022_23Wyniki N_0;-6.02848;3.82684
Sezon 2022_23Wyniki N_0_1;-6.09271;3.17736
Sezon 2022_23Wyniki N_0_1_2;4.20997;8.57107
Sezon 2022_23Wyniki N_0_1_2_3;7.36323;5.62219
Sezon 2022_23Wyniki S_0;8.76178;3.03186
Sezon 2022_23Wyniki S_0_1;-2.65254;8.43022
Sezon 2022_23Wyniki S_0_1_2;-5.3869;5.42368
Sezon 2022_23Wyniki S_0_1_2_3;-3.87972;5.44332
Sezon 2021_22wyniki_0;-4.99845;6.32783
Sezon 2021_22wyniki_0_1;4.6329;-0.58831
Sezon 2021_22wyniki_0_1_2;-5.2587;7.26591
Sezon 2021_22wyniki_0_1_2_3;5.84858;-1.63119
Sezon 2021_22Wyniki N_0;-6.51195;5.8414
Sezon 2021_22Wyniki N_0_1;8.52925;0.50497
Sezon 2021_22Wyniki N_0_1_2;-6.50166;1.96013
Sezon 2021_22Wyniki N_0_1_2_3;-7.64777;1.66387
