instance_id;x;y
log_9;85.37095;-34.43319
sqrt_0;-34.14742;-84.47011
sqrt_1;-14.1416;-80.37793
sqrt_2;-24.05837;-88.0382
sqrt_3;-22.9549;-85.09466
sqrt_4;-31.91316;-77.14298
sqrt_5;-21.33334;-80.16187
sqrt_6;-17.22607;-80.45393
sqrt_7;-22.67416;-90.46813
sqrt_8;-32.31132;-85.93906
sqrt_9;-22.24399;-89.25006
uniform_0;-30.55066;-84.78044
uniform_1;-33.25039;-84.23088
uniform_2;-21.80857;-96.18027
uniform_3;-27.63518;-72.97237
uniform_4;-35.48448;-83.99016
uniform_5;-30.315;-92.66727
uniform_6;-21.80323;-84.63681
uniform_7;-26.78596;-84.21453
uniform_8;-26.47509;-92.68676
uniform_9;-25.05638;-88.55117
uniform_10;-22.97698;-89.49386
uniform_11;-22.16829;-88.26593
uniform_12;-30.01082;-85.64783
uniform_13;-29.41121;-88.95198
uniform_14;-20.42509;-86.0051
uniform_15;81.91173;-26.99536
uniform_16;-28.66693;-82.39594
uniform_17;-26.91676;-93.4497
uniform_18;-25.36294;-91.59472
uniform_19;-28.2456;-89.64026
nba_2000-01_regular_season_0;-28.96061;-68.15122
nba_2000-01_regular_season_0_1;83.69193;-6.10984
nba_2000-01_regular_season_0_1_2;-32.86774;-52.49402
nba_2000-01_regular_season_0_1_2_3;203.86055;222.3682
nba_2001-02_regular_season_0;-32.10624;-67.57391
nba_2001-02_regular_season_0_1;-31.67641;-65.69648
nba_2001-02_regular_season_0_1_2;-33.97163;-64.13035
nba_2001-02_regular_season_0_1_2_3;-36.90512;-47.68328
nba_2002-03_regular_season_0;-24.312;-48.62382
nba_2002-03_regular_season_0_1;-91.91045;38.01078
nba_2002-03_regular_season_0_1_2;-33.21293;-81.72352
nba_2002-03_regular_season_0_1_2_3;82.19143;-7.25836
nba_2003-04_regular_season_0;-19.70862;-65.5979
nba_2003-04_regular_season_0_1;82.70161;-2.78386
nba_2003-04_regular_season_0_1_2;-123.44011;136.16488
nba_2003-04_regular_season_0_1_2_3;-26.10484;-61.10887
nba_2004-05_regular_season_0;85.38218;-11.18632
nba_2004-05_regular_season_0_1;82.33803;1.10004
nba_2004-05_regular_season_0_1_2;81.3463;-5.20587
nba_2004-05_regular_season_0_1_2_3;-26.75328;-73.32609
nba_2005-06_regular_season_0;-97.98631;27.90079
nba_2005-06_regular_season_0_1;-18.80983;-69.99637
nba_2005-06_regular_season_0_1_2;-20.7813;-75.13274
nba_2005-06_regular_season_0_1_2_3;-26.86825;-70.17556
nba_2006-07_regular_season_0;-35.13168;-65.45309
nba_2006-07_regular_season_0_1;-135.19293;121.02621
nba_2006-07_regular_season_0_1_2;-29.89214;-74.76142
nba_2006-07_regular_season_0_1_2_3;-27.85768;-67.83942
nba_2007-08_regular_season_0;-40.88503;-22.77991
nba_2007-08_regular_season_0_1;-102.66597;28.64389
nba_2007-08_regular_season_0_1_2;85.71571;-5.40769
nba_2007-08_regular_season_0_1_2_3;-87.45689;63.9443
nba_2008-09_regular_season_0;-36.40982;-49.74988
nba_2008-09_regular_season_0_1;84.27005;-20.07254
nba_2008-09_regular_season_0_1_2;-94.54291;35.00056
nba_2008-09_regular_season_0_1_2_3;-26.52987;-76.24336
nba_2009-10_regular_season_0;-43.92207;-46.88889
nba_2009-10_regular_season_0_1;-118.48247;202.57357
nba_2009-10_regular_season_0_1_2;-32.36175;-43.37114
nba_2009-10_regular_season_0_1_2_3;-16.78618;-70.19219
nba_2010-11_regular_season_0;-93.90058;42.60265
nba_2010-11_regular_season_0_1;-43.88025;-60.92237
nba_2010-11_regular_season_0_1_2;-32.621;-75.36
nba_2010-11_regular_season_0_1_2_3;-22.92937;-70.59913
nba_2011-12_regular_season_0;-30.27582;-81.9122
nba_2011-12_regular_season_0_1;-30.9974;-64.74155
nba_2011-12_regular_season_0_1_2;-23.17553;-76.6579
nba_2011-12_regular_season_0_1_2_3;-30.88158;-85.38782
nba_2012-13_regular_season_0;-101.15532;18.03466
nba_2012-13_regular_season_0_1;-42.55954;-42.87748
nba_2012-13_regular_season_0_1_2;-36.27535;-72.26641
nba_2012-13_regular_season_0_1_2_3;-94.49186;32.80599
nba_2013-14_regular_season_0;-17.9604;-86.73107
nba_2013-14_regular_season_0_1;-15.83694;-65.07106
nba_2013-14_regular_season_0_1_2;-34.25618;-68.54988
nba_2013-14_regular_season_0_1_2_3;92.95461;25.15059
nba_2014-15_regular_season_0;83.43243;-13.2774
nba_2014-15_regular_season_0_1;40.10815;120.40687
nba_2014-15_regular_season_0_1_2;87.11606;-12.55244
nba_2014-15_regular_season_0_1_2_3;84.78028;-26.28478
nba_2015-16_regular_season_0;-120.35148;307.95985
nba_2015-16_regular_season_0_1;-122.32069;150.00033
nba_2015-16_regular_season_0_1_2;-33.41926;-62.80983
nba_2015-16_regular_season_0_1_2_3;-33.26847;-50.73583
nba_2016-17_regular_season_0;-24.70701;-84.63691
nba_2016-17_regular_season_0_1;-35.57424;-81.80606
nba_2016-17_regular_season_0_1_2;-26.63011;-62.56319
