instance_id;x;y
sqrt_2;6.12772;-16.16699
sqrt_3;4.39047;-13.59873
sqrt_4;8.73465;-3.0945
sqrt_5;0.06288;-10.42311
sqrt_6;-3.66344;-11.75924
sqrt_7;6.00276;-18.57722
sqrt_8;13.38136;-10.91261
sqrt_9;5.55991;-17.22189
uniform_0;11.77426;-10.30393
uniform_1;13.92304;-9.0073
uniform_2;6.39712;-24.25529
uniform_3;2.26522;-1.58011
uniform_4;2.58493;-15.95439
uniform_5;13.35202;-18.34922
uniform_6;8.21814;-9.92042
uniform_7;6.48637;-12.14511
uniform_8;10.26717;-19.35701
uniform_9;9.02676;-15.11095
uniform_10;5.54775;-17.73959
uniform_11;3.78951;-17.52435
uniform_12;11.4633;-11.48841
uniform_13;12.23302;-14.64201
uniform_14;1.69709;-15.60826
uniform_15;-10.43186;-8.39401
uniform_16;9.11434;-8.85409
uniform_17;11.33553;-19.69644
uniform_18;7.58107;-19.54747
uniform_19;10.5807;-16.17646
nba_2000-01_regular_season_0;-2.77444;1.72274
nba_2000-01_regular_season_0_1;-16.04303;9.82768
nba_2000-01_regular_season_0_1_2;-5.56557;16.47725
nba_2000-01_regular_season_0_1_2_3;-35.38151;8.25733
nba_2001-02_regular_season_0;5.79384;5.2689
nba_2001-02_regular_season_0_1;2.90383;6.42202
nba_2001-02_regular_season_0_1_2;4.84904;6.78126
nba_2001-02_regular_season_0_1_2_3;0.63252;14.482
nba_2002-03_regular_season_0;-9.67181;14.74029
nba_2002-03_regular_season_0_1;-1.93897;18.42949
nba_2002-03_regular_season_0_1_2;12.13201;-6.77022
nba_2002-03_regular_season_0_1_2_3;-14.38274;8.74113
nba_2003-04_regular_season_0;-11.42323;-4.41094
nba_2003-04_regular_season_0_1;-15.03298;11.84756
nba_2003-04_regular_season_0_1_2;-2.67278;29.43878
nba_2003-04_regular_season_0_1_2_3;-2.55873;7.34592
nba_2004-05_regular_season_0;-18.23318;1.52142
nba_2004-05_regular_season_0_1;-10.94226;12.73853
nba_2004-05_regular_season_0_1_2;-13.06273;9.75457
nba_2004-05_regular_season_0_1_2_3;3.11705;-1.46448
nba_2005-06_regular_season_0;4.74565;15.47084
nba_2005-06_regular_season_0_1;-4.27789;-3.08538
nba_2005-06_regular_season_0_1_2;-0.97284;-4.67072
nba_2005-06_regular_season_0_1_2_3;0.38273;0.86805
nba_2006-07_regular_season_0;7.90224;7.68645
nba_2006-07_regular_season_0_1;14.20922;21.65003
nba_2006-07_regular_season_0_1_2;5.59501;-3.18811
nba_2006-07_regular_season_0_1_2_3;0.36053;2.38241
nba_2007-08_regular_season_0;-11.80824;30.44272
nba_2007-08_regular_season_0_1;10.50903;19.38641
nba_2007-08_regular_season_0_1_2;-19.16169;7.91516
nba_2007-08_regular_season_0_1_2_3;-18.51756;25.56111
nba_2008-09_regular_season_0;1.38649;19.79713
nba_2008-09_regular_season_0_1;-15.59624;-4.15043
nba_2008-09_regular_season_0_1_2;-4.1181;17.66273
nba_2008-09_regular_season_0_1_2_3;3.04829;-4.76157
nba_2009-10_regular_season_0;3.04095;20.99259
nba_2009-10_regular_season_0_1;-2.10224;35.35151
nba_2009-10_regular_season_0_1_2;-4.50667;17.06756
nba_2009-10_regular_season_0_1_2_3;-8.29669;-2.79783
nba_2010-11_regular_season_0;-20.23986;12.83005
nba_2010-11_regular_season_0_1;11.57067;13.04597
nba_2010-11_regular_season_0_1_2;7.89954;-1.28891
nba_2010-11_regular_season_0_1_2_3;-2.38008;-0.94456
nba_2011-12_regular_season_0;10.69842;-7.71361
nba_2011-12_regular_season_0_1;3.90339;6.19675
nba_2011-12_regular_season_0_1_2;-1.06463;-7.49977
nba_2011-12_regular_season_0_1_2_3;11.52664;-11.128
nba_2012-13_regular_season_0;11.30681;7.4721
nba_2012-13_regular_season_0_1;3.01389;18.95666
nba_2012-13_regular_season_0_1_2;10.41119;4.0495
nba_2012-13_regular_season_0_1_2_3;0.61569;15.79418
nba_2013-14_regular_season_0;-0.43167;-17.07228
nba_2013-14_regular_season_0_1;-8.42681;-0.27435
nba_2013-14_regular_season_0_1_2;5.94917;2.56954
nba_2013-14_regular_season_0_1_2_3;-17.94655;28.78005
nba_2014-15_regular_season_0;-16.61122;2.44033
nba_2014-15_regular_season_0_1;-19.21913;12.46123
nba_2014-15_regular_season_0_1_2;-20.70168;2.68562
nba_2014-15_regular_season_0_1_2_3;14.7037;7.70388
nba_2015-16_regular_season_0;1.19127;40.73207
nba_2015-16_regular_season_0_1;-6.5107;35.7206
nba_2015-16_regular_season_0_1_2;3.84946;8.97762
nba_2015-16_regular_season_0_1_2_3;-2.70246;15.69239
nba_2016-17_regular_season_0;8.30949;-11.19309
nba_2016-17_regular_season_0_1;15.11074;-5.75667
nba_2016-17_regular_season_0_1_2;-3.54253;5.38785
nba_2016-17_regular_season_0_1_2_3;-1.1695;4.70503
nba_2017-18_regular_season_0;-8.64453;4.79784
nba_2017-18_regular_season_0_1;-6.28714;7.01668
nba_2017-18_regular_season_0_1_2;-11.96243;-8.71002
nba_2017-18_regular_season_0_1_2_3;-4.85298;-5.27897
nba_2018-19_regular_season_0;8.50166;-0.23205
nba_2018-19_regular_season_0_1;-12.89194;14.57213
nba_2018-19_regular_season_0_1_2;3.69862;0.32388
nba_2018-19_regular_season_0_1_2_3;1.2702;17.05395
nba_2019-20_regular_season_0;8.19134;10.85655
nba_2019-20_regular_season_0_1;4.25159;26.69224
nba_2019-20_regular_season_0_1_2;5.5715;16.00416
nba_2019-20_regular_season_0_1_2_3;-17.95671;6.21028
Sezon 2022_23wyniki_0;7.51573;-7.94077
Sezon 2022_23wyniki_0_1;-4.31705;3.50654
Sezon 2022_23wyniki_0_1_2;0.75981;-6.95253
Sezon 2022_23wyniki_0_1_2_3;3.66888;4.51369
Sezon 2022_23Wyniki N_0;10.94641;-23.66612
Sezon 2022_23Wyniki N_0_1;8.2934;-19.41941
Sezon 2022_23Wyniki N_0_1_2;9.72956;-17.01035
Sezon 2022_23Wyniki N_0_1_2_3;10.73239;-20.44381
Sezon 2022_23Wyniki S_0;14.57115;-18.80029
Sezon 2022_23Wyniki S_0_1;14.57115;-18.80029
Sezon 2022_23Wyniki S_0_1_2;8.7866;-21.32869
Sezon 2022_23Wyniki S_0_1_2_3;6.16181;-18.18357
Sezon 2021_22wyniki_0;1.20811;-5.46295
Sezon 2021_22wyniki_0_1;15.35387;-11.6558
